N,P,K,temperature,humidity,ph,rainfall,label
53,53,112,37.81987849011515,16.907524090697866,6.809074329947824,130.97021344574452,barley
129,119,78,38.546006297858305,33.08341742264742,5.225236221189874,148.81958268905925,barley
131,71,19,26.08659996908343,18.197011598257518,6.562763666244024,178.97293281037514,grapes
96,74,125,33.94461261954652,61.70992845398031,4.626920249941529,103.37684681414217,coconut
136,74,98,37.167497309710654,23.8991326636855,6.271337519605945,231.33525075893783,pigeonpeas
41,116,122,15.512537290614596,53.41066146813809,4.338812903222735,263.6192730304279,watermelon
25,31,75,36.73246832385985,50.565574440413265,4.187765929591399,197.84372813318228,mango
105,30,84,18.6775015392126,55.727560889495386,8.182172260606478,93.75737676127943,maize
51,60,126,26.03930446966762,99.95590313369205,4.586826794819549,108.95915940007663,cotton
51,119,105,26.628133531384318,18.586872394019107,6.800017575033619,108.86407834841552,ragi
23,88,39,39.73502261938314,52.95138381511499,4.927563696811861,60.591836260496194,rice
119,130,98,24.11753969980517,40.33450723906262,5.418632772290125,224.96936974586458,blackgram
95,139,25,22.296409027680408,77.62237571670848,5.6997200607916945,51.525952657271844,chickpea
99,77,28,36.335998453180004,94.77461248433755,5.524079718247053,252.8474510793133,mothbeans
26,118,42,36.89050877847522,32.032241851271934,8.081487222901437,207.23486592152256,coconut
70,68,40,32.345824359658806,33.90982707811513,4.088116616003282,150.70083918340669,mungbean
61,134,58,21.30843487421776,29.938431814864597,6.202227481617357,150.9029229876512,mungbean
20,73,109,31.847628440904643,83.70280054594039,7.743033381945848,134.9239658082892,watermelon
45,34,53,40.5391992293177,38.83073790313201,5.427682374342754,256.7990014868984,grapes
82,93,113,30.433300936845775,31.31773112593105,5.410219506383452,35.77017919682367,papaya
105,122,118,38.40357053189549,36.37014087107934,5.753533218966569,56.886754905398305,coffee
49,48,124,28.03444729720615,48.78524953824132,7.801592781692226,174.93472255093212,apple
115,96,40,19.628151298946374,81.63521766598011,7.1623275199832115,146.96433975250105,chickpea
38,25,18,41.62987356984818,38.44304949139827,5.792110946364329,234.78471810638123,pomegranate
100,126,107,31.340784800454152,48.49765442825473,6.122841677978786,48.52653398819121,kidneybeans
137,119,97,25.208283986236474,77.97176622667466,8.345095711364081,247.62749885433612,muskmelon
134,47,93,33.99974300927596,46.275528354375425,4.7491881736572115,272.8917190244657,kidneybeans
44,68,99,17.42132579783243,43.95438800286469,4.654308307955171,191.4697837094496,jute
111,42,91,21.458333571880637,50.054780550924406,6.9540219899630085,267.79765819371937,grapes
62,100,137,41.503575575160085,69.66678451433188,5.440532053179652,58.57978681187976,pigeonpeas
112,18,96,40.179178807387686,94.90690702204658,8.104089335030428,99.88593556634204,pomegranate
50,23,81,16.310955537069383,18.779125490350822,7.487646049965164,193.3813098170287,sugarcane
68,137,124,27.334834384895764,90.60435400428966,7.055485990683194,295.21851379750984,blackgram
137,70,38,32.7370617184499,63.54477209953518,5.921267722203408,280.23390678054625,pomegranate
138,14,33,24.58602719575336,66.00438132069445,8.341424680392318,47.70863172086899,kidneybeans
45,15,19,35.38857715905337,73.89387705946959,5.638943475329553,97.5169561648755,rice
111,33,27,19.490373188127904,68.62328729953776,7.040968205655622,239.64247955910713,lentil
67,72,20,19.12022100150938,47.314812978701454,5.141238359483319,293.73157182558145,wheat
59,91,51,40.72485045110142,92.13339908302436,4.9253988977282495,232.91036455797254,wheat
82,90,51,24.170283113052747,66.09900547119145,6.296098816489603,152.92329445490302,coffee
69,82,85,29.575733362357127,56.598989181532154,8.494280896558884,43.63112825183981,coffee
72,33,48,23.195036087072413,63.01263177956119,5.707131832705021,252.16651649302173,jute
75,77,130,29.342108221513598,19.07664794051352,7.2894088830654695,45.32900271748056,mothbeans
61,130,83,25.078758265092212,31.77047173476388,4.586011216535617,188.82941077452455,grapes
27,105,105,15.943665319773661,61.48834899820199,6.312624562637571,103.01183664843629,pomegranate
71,78,60,19.33606029223787,59.773433328796855,8.069381635672055,50.15296158554921,wheat
113,101,39,23.566793096682304,16.536224574084187,7.5865695035502085,216.07472092246977,pigeonpeas
115,130,119,39.11446463608908,43.46325727020635,6.210209839065598,86.69528035494773,pigeonpeas
84,84,23,33.30199895197832,71.29340105793133,4.3964002137178655,222.3300089273193,coconut
93,77,112,33.32974859056908,97.40897933745536,5.100392202852191,240.73882047507547,apple
58,131,10,23.474397145380173,37.62498349104219,7.655866408774865,296.90691652424215,pigeonpeas
38,15,57,33.619638545783545,37.06165687838353,5.139300455497311,40.036194782388726,mothbeans
128,85,131,29.338259418862734,89.02554292326775,6.088079714131374,192.2668412247858,chickpea
31,49,75,38.433596701377695,42.99443519661102,4.133935421113285,264.2928178291114,maize
24,17,73,26.12159108845198,86.99075905867932,6.433596503709214,279.38891261830986,pomegranate
12,122,12,22.220920075599647,70.09972564357597,7.30981837548091,271.1190780247285,jute
23,20,88,26.071398060330736,27.236566614057914,7.3582429349728455,105.6360550435273,pomegranate
126,30,28,18.91151279089747,74.68064775602454,6.697558912320481,185.93348949116356,pomegranate
83,71,115,33.041477249858275,29.944111743354085,7.666467960861873,235.69524974929521,mothbeans
46,14,114,37.827693445379836,84.26392247633882,5.9792750785367925,242.898396268728,apple
22,120,50,22.55060842241304,15.24794005954026,7.3030029552515465,106.93023415118459,orange
133,125,34,25.446757286663996,48.48629552635134,8.222076304408102,194.35365095935822,orange
126,66,106,26.74406241990942,58.875481179710626,4.607759191146617,108.8894351915105,lentil
10,75,101,31.540721317400322,92.62294635984614,6.825911363915249,143.1930743343278,mungbean
138,97,35,35.145687075529594,82.24003564942554,6.980605705549397,83.72086196336777,wheat
129,102,33,26.530869509605104,59.67768227978822,7.768871948226822,115.8486250003072,coconut
48,72,114,33.94137469660167,15.667104355455297,5.732685625799458,112.52799019646667,rice
85,90,132,16.917472271155766,19.159232620448442,7.613313500434446,161.54369937048932,blackgram
107,63,13,34.597186114117974,30.851778781970104,5.9434500156759,127.55462842558052,mothbeans
133,101,80,28.060675393767525,90.13512072655813,7.197591582162977,238.76581883607255,pigeonpeas
139,131,50,33.92882807768498,87.04394577262508,7.057075729940137,288.3002551231102,coffee
28,17,30,35.026892367379986,52.126630952760365,8.208217571160887,183.83774662010842,banana
123,114,117,34.79796532501604,88.43415995192157,5.132515374019779,275.123361936071,barley
119,117,58,38.06070318931999,45.53088344212644,5.912165442368831,297.4195681127251,mungbean
36,135,64,39.42506299753346,46.50510273222399,6.318568668256176,175.37635638264337,pigeonpeas
42,17,48,28.449480551321216,48.58160022888643,5.986843862485572,64.5364914486358,papaya
85,67,90,21.067769662994174,15.822346365612788,5.322696121831578,253.69608109186308,coconut
30,37,139,32.09887780433847,68.03375057922742,6.718082632365352,64.80590285761386,pigeonpeas
14,66,132,32.427799321359785,35.41159793462262,4.384750530450361,94.738147842432,wheat
57,33,100,36.13262620650846,76.48642727109655,6.496711876118939,148.46412062156162,banana
98,90,124,20.51089043169518,74.93392702762003,7.537211151379189,121.83138989915994,barley
67,50,72,20.394866112187295,40.54770473158945,6.339898354534734,36.9073780900771,ragi
11,118,37,32.33618228594038,37.34752082632723,5.75056044890174,297.82476939467523,coconut
59,105,80,30.634697802921774,61.179022082885695,5.442754660427501,298.56091689748826,barley
127,71,105,40.55924144111155,93.37657681543001,5.596606018826156,294.2259485419489,muskmelon
100,43,74,21.403618309779375,64.61813417788463,8.346204101384778,53.029014319886464,banana
118,43,58,31.700753074307382,76.80757535562574,7.501421459224645,229.7052543742624,banana
17,60,17,17.671723183720292,96.19082795010715,6.138520533937543,247.2113126588965,mothbeans
46,122,24,15.225217566978003,20.54928562914085,6.183068444641234,250.3728319388429,mothbeans
139,109,108,34.88493105983814,73.62373282360744,7.47650726056292,105.44616238431189,coconut
46,58,134,22.972826552371515,19.149470246473904,4.820934246117973,297.990395781742,banana
93,21,74,33.53899923507364,57.547323318528434,4.812375279449653,241.46850743044712,chickpea
120,94,49,18.458840365359087,74.42204883595117,6.645889827065163,299.0822191883285,cotton
19,48,46,31.812575432062992,43.399975243803375,4.155128470464768,124.9076123080465,watermelon
51,64,26,37.93653044464346,80.72265113102061,6.558584350007273,46.03344549824954,wheat
138,26,28,25.490499780465374,67.97633124566619,5.162221117756933,240.6521422594107,mothbeans
96,89,30,29.649256531668676,82.26463967012492,6.4271000566730745,157.72375575856702,coffee
25,52,101,16.53038953005134,83.63847798812104,4.791696301280577,200.41360768926484,orange
72,58,120,15.6093326284459,50.94437203778713,6.962161265462523,280.95684122056537,cotton
105,55,101,19.971510047603758,46.23834672976451,7.754356206831111,110.58385978436971,chickpea
77,28,76,32.61116297700504,77.24708661177226,6.650147526792101,297.2306837777028,blackgram
43,80,46,18.432173316734925,78.31267950354213,6.011557769380838,127.77000631142896,lentil
80,15,69,31.545551636011126,45.042891726712966,5.391366774761577,163.47983863547063,grapes
61,50,63,32.38958345709863,62.59138431928467,5.856095234224815,165.31589539348272,mothbeans
127,58,62,41.21982711514612,62.92142801555197,5.5318555372311575,174.53884525035454,pomegranate
34,70,72,35.711410570664796,68.15158910470575,7.089809320146653,180.04127578514917,muskmelon
85,12,96,31.267852333324484,72.99502160541711,6.307464094009045,78.35981658255491,muskmelon
13,119,95,40.94213472842345,75.60255320748936,5.169331388809576,32.02494888140502,mothbeans
36,115,73,32.6099580350981,74.2841071157074,7.679069746076072,172.72908662726755,papaya
94,13,80,16.00203895485788,86.8563463924243,8.392922215993018,52.0174182720549,pigeonpeas
35,30,106,23.843679525103138,74.30954424226877,7.750985393239144,281.03201401085664,lentil
94,66,46,35.54022680730279,59.45563700288839,4.494447468922326,224.25708514566654,rice
90,102,36,41.35500508148704,46.01520724762371,4.367346572885504,140.18487308707785,cotton
53,31,41,26.45914410342337,23.350607362808557,6.950137194167379,121.7740313659466,papaya
49,50,101,40.83296986010107,49.35741466492219,7.46694742596366,284.32844187050847,pomegranate
104,82,56,18.747883715257274,57.62220422486012,5.494473401668754,110.2609145028842,papaya
59,71,34,26.084796640927756,33.71838413256907,4.574278312836336,238.16677769806594,watermelon
60,25,89,16.914393576834836,75.05442759583192,6.880498942787516,236.1474272494976,sugarcane
67,72,39,35.34569879273636,66.44153799133841,6.299746999974083,171.07962750386454,orange
96,130,126,33.77182938487217,82.0578459226662,6.10391120050703,113.76989213262722,barley
117,57,24,25.097354245231692,78.81142669898222,6.91334914113371,34.380687400186076,pigeonpeas
87,134,14,31.712097504850668,57.91692488455473,5.739146055517415,199.39884816142455,apple
25,88,99,32.00882133257991,79.97257834056543,7.845068755381693,211.83959838369046,pigeonpeas
21,100,25,26.115970655674545,75.4260100643696,4.642771837225155,54.74837265945561,coffee
135,123,17,23.492391197745405,19.317703879096335,6.635026186672549,56.86873242664342,jute
67,64,34,21.602369669410297,25.077489881376806,6.518601432212059,292.8897689188234,mothbeans
58,96,17,21.074204173921693,78.73165509637806,4.336554649856061,34.978524553183625,jute
72,75,88,21.94872685293212,58.29879923649691,4.512699368418106,183.93927902480354,rice
34,68,49,25.749735720402573,79.83707851745486,4.11632851480781,262.80102017774726,mango
55,113,122,36.505926412913794,82.18432825801695,7.27261436475893,272.9615845982348,apple
37,108,58,30.289363669274948,54.03307750860591,6.1388976825186425,299.0546738901836,cotton
27,22,120,33.85065736640422,62.57709428398205,7.543289933373767,35.36513629204627,coffee
102,27,67,40.72733536156035,37.2813415843656,4.597928070328719,107.32640301493159,blackgram
115,130,118,26.152654430453396,85.59307617381717,5.7358339663362825,84.506042427397,blackgram
74,94,39,19.144824419485186,15.54198930165876,5.092677949857854,284.6119597075683,lentil
41,32,40,16.695309253983744,65.76084011161895,5.385981688920155,205.74954617381167,coffee
43,113,25,34.92943850066002,39.94556672821119,7.164136427066476,174.62443358977964,maize
61,37,47,32.90449330045058,69.93000638966387,7.675132738090907,280.18930720091765,kidneybeans
85,37,12,30.058062613669176,89.46519352163003,8.340772525344486,259.2078138806252,cotton
80,66,54,30.880555853854414,59.430607782844774,5.734440828855354,134.5546879005499,chickpea
106,104,129,16.56807896480461,54.3215278449743,5.0617600396735885,170.89002212205023,barley
34,133,23,15.829220837405876,31.296892996159215,8.05110278842524,139.35871130217424,chickpea
111,135,14,33.866801269810736,38.84730596560152,4.564288767602595,293.37097154356877,orange
40,46,72,25.781083091858605,34.14483475989003,6.542581563842222,30.591447429433817,blackgram
122,76,57,38.91597993480342,64.35212520565545,4.496073311486308,265.32810012642676,maize
31,120,86,24.44670691252636,64.57946603370635,7.42004050402293,279.26509445438717,mothbeans
47,101,61,23.448098123910334,65.78220860247295,6.789459496135885,101.03931915999345,grapes
135,10,14,28.14247512726001,40.004082722525226,7.697461649397736,280.71739619601556,grapes
42,44,125,19.46750518879891,86.79257148697614,5.007678879604147,191.70490900115288,orange
117,12,46,24.91807698269078,77.9050461956746,6.0267387544211735,237.79072266946565,mothbeans
61,77,27,28.469838544943986,18.200836768087097,7.192946163305101,185.51659742934163,jute
51,134,38,30.028128120240574,64.78916181236343,7.170305187800015,209.23129501285368,cotton
25,65,100,30.93126218671152,91.09733095452036,4.10451993265869,247.32338604750896,cotton
39,20,98,20.81790977982372,92.67357100223745,5.845004115427484,57.926128291872104,pomegranate
101,115,75,37.827126874778656,85.2074136133635,5.485881366184502,163.85117781737804,chickpea
29,42,37,20.279252237655243,85.59875542090576,7.511978630692672,53.77032882200166,kidneybeans
133,104,36,36.241793902624615,63.429688762920826,6.044367561322516,51.128706644881504,orange
82,136,30,23.683745477512232,85.80929882586297,7.036870807789385,167.7234079679474,mango
26,81,98,17.32205476077963,19.72877346947274,4.032306721150564,120.77914442051676,blackgram
97,109,15,26.92248985496024,86.75015941312546,4.313650909466602,128.3778557213172,mango
70,71,52,25.080223012960307,26.070927734003916,4.67903620006685,98.57072658737908,jute
99,80,10,27.908950869675593,89.98279854222137,5.305882224287181,114.31099948108796,papaya
104,66,88,26.105667063125033,94.53611748484553,7.223338660648855,283.88505786192366,ragi
21,132,108,41.48771341520041,53.16740720302503,7.839780335285443,59.52907340071164,pomegranate
12,23,119,25.43112409162374,90.35451618139567,6.2263456022285295,229.98872432023612,ragi
118,139,124,34.08097078656981,30.1213239761643,7.548793175743081,92.69456238820362,mango
